"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"QB","Teddy Bridgewater",5100,"Chi@Min 01:00PM ET",13.109,"Min"
"QB","Johnny Manziel",5100,"Cle@Sea 04:05PM ET",9.953,"Cle"
"QB","Matt Hasselbeck",5000,"Hou@Ind 01:00PM ET",14.693,"Ind"
"QB","Mike Vick",5000,"Den@Pit 04:25PM ET",6.348,"Pit"
"QB","Charlie Whitehurst",5000,"Hou@Ind 01:00PM ET",0.520,"Ind"
"QB","Tarvaris Jackson",5000,"Cle@Sea 04:05PM ET",-0.070,"Sea"
"QB","Derek Anderson",5000,"Car@NYG 01:00PM ET",0.720,"Car"
"QB","Kellen Clemens",5000,"Mia@SD 04:25PM ET",6.520,"SD"
"QB","Shaun Hill",5000,"Chi@Min 01:00PM ET",0.250,"Min"
"QB","Matt Moore",5000,"Mia@SD 04:25PM ET",0.360,"Mia"
"QB","Drew Stanton",5000,"Ari@Phi 08:30PM ET",-0.065,"Ari"
"QB","Matt Schaub",5000,"KC@Bal 01:00PM ET",16.800,"Bal"
"QB","Chad Henne",5000,"Atl@Jax 01:00PM ET",0,"Jax"
"QB","Josh Johnson",5000,"Buf@Was 01:00PM ET",0,"Buf"
"TE","Gary Barnidge",5000,"Cle@Sea 04:05PM ET",16.315,"Cle"
"QB","Joe Webb",5000,"Car@NYG 01:00PM ET",-0.008,"Car"
"QB","Mark Sanchez",5000,"Ari@Phi 08:30PM ET",9.460,"Phi"
"QB","Chase Daniel",5000,"KC@Bal 01:00PM ET",0.160,"KC"
"QB","Colt McCoy",5000,"Buf@Was 01:00PM ET",0.000,"Was"
"QB","T.J. Yates",5000,"Hou@Ind 01:00PM ET",7.460,"Hou"
"QB","Scott Tolzien",5000,"GB@Oak 04:05PM ET",-0.150,"GB"
"QB","Thaddeus Lewis",5000,"Ari@Phi 08:30PM ET",0,"Phi"
"QB","Jimmy Clausen",5000,"KC@Bal 01:00PM ET",4.230,"Bal"
"QB","Brandon Weeden",5000,"Hou@Ind 01:00PM ET",9.630,"Hou"
"QB","Austin Davis",5000,"Cle@Sea 04:05PM ET",7.690,"Cle"
"QB","Landry Jones",5000,"Den@Pit 04:25PM ET",3.860,"Pit"
"QB","Robert Griffin III",5000,"Buf@Was 01:00PM ET",0,"Was"
"QB","EJ Manuel",5000,"Buf@Was 01:00PM ET",8.448,"Buf"
"QB","Sean Renfree",5000,"Atl@Jax 01:00PM ET",-0.480,"Atl"
"QB","Ryan Nassib",5000,"Car@NYG 01:00PM ET",0,"NYG"
"QB","Matt McGloin",5000,"GB@Oak 04:05PM ET",5.840,"Oak"
"QB","Matt Barkley",5000,"Ari@Phi 08:30PM ET",0,"Ari"
"QB","Zach Mettenberger",5000,"Ten@NE 01:00PM ET",4.185,"Ten"
"QB","Aaron Murray",5000,"KC@Bal 01:00PM ET",0,"KC"
"QB","Bryn Renner",5000,"KC@Bal 01:00PM ET",0,"Bal"
"QB","Brad Sorensen",5000,"Mia@SD 04:25PM ET",0,"SD"
"QB","David Fales",5000,"Chi@Min 01:00PM ET",0,"Chi"
"QB","Trevor Siemian",5000,"Den@Pit 04:25PM ET",0,"Den"
"QB","Dylan Thompson",5000,"Cin@SF 04:25PM ET",0,"SF"
"QB","Jimmy Garoppolo",5000,"Ten@NE 01:00PM ET",-0.125,"NE"
"QB","Brett Hundley",5000,"GB@Oak 04:05PM ET",0,"GB"
"QB","Taylor Heinicke",5000,"Chi@Min 01:00PM ET",0,"Min"
"RB","Jeremy Hill",5000,"Cin@SF 04:25PM ET",10.123,"Cin"
"WR","John Brown",4900,"Ari@Phi 08:30PM ET",15.142,"Ari"
"RB","T.J. Yeldon",4900,"Atl@Jax 01:00PM ET",13.492,"Jax"
"RB","Charcandrick West",4800,"KC@Bal 01:00PM ET",9.083,"KC"
"TE","Julius Thomas",4700,"Atl@Jax 01:00PM ET",11.578,"Jax"
"TE","Antonio Gates",4600,"Mia@SD 04:25PM ET",14.838,"SD"
"WR","Ted Ginn Jr.",4600,"Car@NYG 01:00PM ET",12.192,"Car"
"RB","Shaun Draughn",4600,"Cin@SF 04:25PM ET",7.270,"SF"
"RB","DuJuan Harris",4600,"Cle@Sea 04:05PM ET",1.950,"Sea"
"WR","Kamar Aiken",4600,"KC@Bal 01:00PM ET",11.108,"Bal"
"RB","Denard Robinson",4600,"Atl@Jax 01:00PM ET",4.040,"Jax"
"RB","James White",4600,"Ten@NE 01:00PM ET",7.445,"NE"
"WR","DeSean Jackson",4500,"Buf@Was 01:00PM ET",10.071,"Was"
"WR","Brandon LaFell",4500,"Ten@NE 01:00PM ET",9.138,"NE"
"WR","Stevie Johnson",4500,"Mia@SD 04:25PM ET",11.270,"SD"
"WR","Travis Benjamin",4500,"Cle@Sea 04:05PM ET",14.462,"Cle"
"RB","Latavius Murray",4500,"GB@Oak 04:05PM ET",13.115,"Oak"
"RB","Giovani Bernard",4500,"Cin@SF 04:25PM ET",12.615,"Cin"
"RB","Javorius Allen",4500,"KC@Bal 01:00PM ET",8.823,"Bal"
"RB","James Starks",4400,"GB@Oak 04:05PM ET",12.262,"GB"
"RB","Fred Jackson",4400,"Cle@Sea 04:05PM ET",4.846,"Sea"
"TE","Travis Kelce",4400,"KC@Bal 01:00PM ET",12.531,"KC"
"RB","LeGarrette Blount",4400,"Ten@NE 01:00PM ET",10.467,"NE"
"WR","Michael Floyd",4400,"Ari@Phi 08:30PM ET",12.767,"Ari"
"RB","Ronnie Hillman",4300,"Den@Pit 04:25PM ET",10.438,"Den"
"WR","Jordan Matthews",4300,"Ari@Phi 08:30PM ET",12.385,"Phi"
"WR","DeVante Parker",4300,"Mia@SD 04:25PM ET",3.817,"Mia"
"WR","Donte Moncrief",4300,"Hou@Ind 01:00PM ET",12.223,"Ind"
"TE","Richard Rodgers",4300,"GB@Oak 04:05PM ET",10.869,"GB"
"DST","Seahawks ",4200,"Cle@Sea 04:05PM ET",10.538,"Sea"
"RB","Darren Sproles",4200,"Ari@Phi 08:30PM ET",9.931,"Phi"
"RB","Danny Woodhead",4200,"Mia@SD 04:25PM ET",13.392,"SD"
"WR","Marvin Jones",4200,"Cin@SF 04:25PM ET",11.223,"Cin"
"WR","Tyler Lockett",4200,"Cle@Sea 04:05PM ET",10.792,"Sea"
"WR","Pierre Garcon",4100,"Buf@Was 01:00PM ET",10.646,"Was"
"RB","Frank Gore",4000,"Hou@Ind 01:00PM ET",12.185,"Ind"
"WR","James Jones",4000,"GB@Oak 04:05PM ET",11.615,"GB"
"RB","DeMarco Murray",4000,"Ari@Phi 08:30PM ET",13.592,"Phi"
"RB","Ryan Mathews",4000,"Ari@Phi 08:30PM ET",11.180,"Phi"
"WR","Kendall Wright",4000,"Ten@NE 01:00PM ET",10.522,"Ten"
"RB","Spencer Ware",4000,"KC@Bal 01:00PM ET",8.838,"KC"
"RB","Isaiah Crowell",4000,"Cle@Sea 04:05PM ET",8.823,"Cle"
"RB","C.J. Anderson",4000,"Den@Pit 04:25PM ET",9.767,"Den"
"WR","Davante Adams",4000,"GB@Oak 04:05PM ET",8.150,"GB"
"WR","Stefon Diggs",4000,"Chi@Min 01:00PM ET",12.710,"Min"
"RB","Matt Jones",4000,"Buf@Was 01:00PM ET",9.983,"Was"
"DST","Cardinals ",3900,"Ari@Phi 08:30PM ET",9.308,"Ari"
"WR","Anquan Boldin",3900,"Cin@SF 04:25PM ET",11.882,"SF"
"TE","Scott Chandler",3900,"Ten@NE 01:00PM ET",5.608,"NE"
"WR","Brian Hartline",3900,"Cle@Sea 04:05PM ET",9.442,"Cle"
"RB","Jeremy Langford",3900,"Chi@Min 01:00PM ET",10.323,"Chi"
"WR","Rishard Matthews",3900,"Mia@SD 04:25PM ET",12.691,"Mia"
"WR","Robert Woods",3800,"Buf@Was 01:00PM ET",8.754,"Buf"
"RB","Melvin Gordon",3800,"Mia@SD 04:25PM ET",8.200,"SD"
"WR","Dorial Green-Beckham",3800,"Ten@NE 01:00PM ET",6.808,"Ten"
"DST","Chiefs ",3700,"KC@Bal 01:00PM ET",10.231,"KC"
